Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Decade,%NA_Sales,%EU_Sales,%JP_Sales,%Other_Sales,Cluster,pca1,pca2
549,Metroid,NES,1986,Action,Nintendo,1.33,0.31,1.04,0.05,2.73,1980,0.4871794871794872,0.11355311355311355,0.380952380952381,0.018315018315018316,0,0.11011356415283662,-0.14817642276953188
574,Super Mario Bros.: The Lost Levels,NES,1986,Platform,Nintendo,0.0,0.0,2.65,0.0,2.65,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
612,Dragon Warrior,NES,1986,Role-Playing,Capcom,0.49,0.0,0.52,1.51,2.52,1980,0.19444444444444445,0.0,0.20634920634920637,0.5992063492063492,2,0.13252177433310242,0.03445329330424014
739,Pro Yakyuu Family Stadium,NES,1986,Sports,Namco Bandai Games,0.15,0.0,2.05,0.0,2.2,1980,0.06818181818181818,0.0,0.9318181818181817,0.0,1,0.8114446282675367,-0.13961768734932464
869,Rad Racer,NES,1986,Racing,Nintendo,1.13,0.37,0.41,0.05,1.96,1980,0.5765306122448979,0.18877551020408162,0.20918367346938774,0.025510204081632654,0,-0.09097749976722097,-0.09630278526723358
994,Kid Icarus,NES,1986,Platform,Nintendo,0.53,0.12,1.09,0.02,1.76,1980,0.30113636363636365,0.06818181818181818,0.6193181818181819,0.011363636363636364,1,0.41569701715119783,-0.1387560379680171
1119,Ghosts 'n Goblins,NES,1986,Action,Capcom,0.74,0.26,0.61,0.03,1.64,1980,0.45121951219512196,0.15853658536585366,0.3719512195121951,0.018292682926829267,0,0.11668043803675143,-0.09053156338773706
1264,Ninja Hattori Kun: Ninja wa Shuugyou Degogiru no Maki,NES,1986,Platform,Hudson Soft,0.0,0.0,1.5,0.0,1.5,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1429,Gradius,NES,1986,Shooter,Konami Digital Entertainment,0.27,0.08,1.0,0.01,1.36,1980,0.19852941176470587,0.058823529411764705,0.7352941176470588,0.007352941176470588,1,0.5694072040268681,-0.11749255240719585
1625,Castlevania,NES,1986,Platform,Konami Digital Entertainment,0.54,0.06,0.62,0.01,1.23,1980,0.4390243902439025,0.04878048780487805,0.5040650406504065,0.008130081300813009,0,0.24696967341565373,-0.20333736954328763
1677,TwinBee,NES,1986,Shooter,Konami Digital Entertainment,0.0,0.0,1.2,0.0,1.2,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1678,Ganbare Goemon! Karakuri Douchuu,NES,1986,Platform,Konami Digital Entertainment,0.0,0.0,1.2,0.0,1.2,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1774,Doraemon,NES,1986,Action,Hudson Soft,0.0,0.0,1.15,0.0,1.15,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1793,Commando,NES,1986,Action,Capcom,0.71,0.16,0.25,0.03,1.14,1980,0.6228070175438597,0.14035087719298248,0.2192982456140351,0.026315789473684213,0,-0.10215975977654855,-0.16280916251843428
1973,Adventure Island,NES,1986,Platform,Hudson Soft,0.0,0.0,1.05,0.0,1.05,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
2160,Star Soldier,NES,1986,Shooter,Hudson Soft,0.32,0.06,0.57,0.01,0.96,1980,0.33333333333333337,0.0625,0.59375,0.010416666666666668,1,0.3775616439849638,-0.1550901859752823
3534,The Mysterious Murasame Castle,NES,1986,Action,Nintendo,0.0,0.0,0.57,0.0,0.57,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5084,Solaris,2600,1986,Shooter,Atari,0.35,0.02,0.0,0.0,0.37,1980,0.9459459459459459,0.05405405405405406,0.0,0.0,0,-0.4497188063868915,-0.3605403053921283
5958,RealSports Boxing,2600,1986,Sports,Atari,0.28,0.02,0.0,0.0,0.29,1980,0.9655172413793105,0.06896551724137932,0.0,0.0,0,-0.463540649364631,-0.36057748977699994
252,Zelda II: The Adventure of Link,NES,1987,Adventure,Nintendo,2.19,0.5,1.61,0.08,4.38,1980,0.5,0.11415525114155252,0.3675799086757991,0.018264840182648404,0,0.09191456921150447,-0.15161404300972062
466,Mike Tyson's Punch-Out!!,NES,1987,Fighting,Nintendo,2.03,0.47,0.45,0.07,3.02,1980,0.672185430463576,0.15562913907284767,0.1490066225165563,0.023178807947019868,0,-0.1891314347840938,-0.16140835966881362
603,Dragon Warrior II,NES,1987,Role-Playing,Enix Corporation,0.15,0.0,2.41,0.0,2.56,1980,0.05859375,0.0,0.94140625,0.0,1,0.8246562374452897,-0.13659647208495623
648,Pro Wrestling,NES,1987,Fighting,Nintendo,0.77,0.18,1.42,0.03,2.4,1980,0.32083333333333336,0.075,0.5916666666666667,0.0125,1,0.3810806871383749,-0.13753598483190121
761,Volleyball,NES,1987,Sports,Nintendo,0.14,0.03,1.98,0.0,2.15,1980,0.06511627906976745,0.013953488372093023,0.9209302325581395,0.0,1,0.8023298536327558,-0.12428310901674074
1363,Pro Yakyuu Family Stadium '87,NES,1987,Sports,Namco Bandai Games,0.12,0.0,1.3,0.0,1.42,1980,0.08450704225352113,0.0,0.915492957746479,0.0,1,0.7889497444093283,-0.14476179096064376
1590,Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,1987,Role-Playing,Namco Bandai Games,0.0,0.0,1.25,0.0,1.25,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
2236,Castlevania II: Simon's Quest,NES,1987,Platform,Konami Digital Entertainment,0.45,0.06,0.42,0.0,0.93,1980,0.48387096774193544,0.06451612903225806,0.4516129032258064,0.0,0,0.17698319923348138,-0.204166422976662
2468,Final Fantasy,NES,1987,Role-Playing,Square Enix,0.32,0.0,0.52,0.0,0.84,1980,0.380952380952381,0.0,0.6190476190476191,0.0,1,0.38047121847614906,-0.23817218034713616
2549,Mega Man,NES,1987,Platform,Capcom,0.45,0.08,0.27,0.01,0.81,1980,0.5555555555555556,0.09876543209876543,0.3333333333333333,0.012345679012345678,0,0.035063256191294086,-0.18707991734682936
3120,Kung-Fu Master,2600,1987,Action,Activision Blizzard,0.6,0.04,0.0,0.01,0.65,1980,0.923076923076923,0.061538461538461535,0.0,0.015384615384615384,0,-0.4383262043675987,-0.34013639883094804
4196,Commando,2600,1987,Action,Activision Blizzard,0.44,0.02,0.0,0.0,0.47,1980,0.9361702127659575,0.04255319148936171,0.0,0.0,0,-0.4421610415657238,-0.3636107553210013
4395,Defender II,2600,1987,Shooter,Atari,0.42,0.02,0.0,0.0,0.45,1980,0.9333333333333332,0.044444444444444446,0.0,0.0,0,-0.44081139646790407,-0.36051634212187755
6585,Desert Falcon,2600,1987,Shooter,Atari,0.24,0.01,0.0,0.0,0.26,1980,0.923076923076923,0.038461538461538464,0.0,0.0,0,-0.4338634959524943,-0.3591008545992108
11718,Super Football,2600,1987,Sports,Atari,0.07,0.0,0.0,0.0,0.08,1980,0.8750000000000001,0.0,0.0,0.0,0,-0.3996146255925868,-0.36040551199696885
11751,Super Baseball,2600,1987,Sports,Atari,0.07,0.0,0.0,0.0,0.07,1980,1.0,0.0,0.0,0.0,0,-0.4725280562666667,-0.433235052301282
23,Super Mario Bros. 3,NES,1988,Platform,Nintendo,9.54,3.44,3.84,0.46,17.28,1980,0.5520833333333333,0.19907407407407407,0.2222222222222222,0.02662037037037037,0,-0.06807150043437545,-0.07759823246089974
97,Super Mario Bros. 2,NES,1988,Platform,Nintendo,5.39,1.18,0.7,0.19,7.46,1980,0.7225201072386058,0.1581769436997319,0.0938337801608579,0.02546916890080429,0,-0.2628543195016547,-0.17382786094552133
156,Tetris,NES,1988,Puzzle,Nintendo,2.97,0.69,1.81,0.11,5.58,1980,0.5322580645161291,0.12365591397849461,0.32437275985663083,0.01971326164874552,0,0.037162744891511966,-0.1514783489519922
313,Dragon Warrior III,NES,1988,Role-Playing,Enix Corporation,0.1,0.0,3.77,0.0,3.87,1980,0.02583979328165375,0.0,0.9741602067183462,0.0,1,0.8697886318945085,-0.12627564914863385
639,Ice Hockey,NES,1988,Sports,Nintendo,1.27,0.32,0.78,0.05,2.42,1980,0.5247933884297521,0.1322314049586777,0.3223140495867769,0.02066115702479339,0,0.03845196008912666,-0.1399572917313935
766,R.C. Pro-Am,NES,1988,Racing,Nintendo,1.47,0.38,0.19,0.1,2.14,1980,0.6869158878504672,0.17757009345794392,0.08878504672897196,0.04672897196261682,0,-0.2502487212640294,-0.13505117937866426
1189,Donkey Kong Classics,NES,1988,Platform,Nintendo,0.59,0.14,0.81,0.02,1.56,1980,0.3782051282051282,0.08974358974358974,0.5192307692307693,0.01282051282051282,1,0.2876625964076282,-0.14031730607407528
1248,Mega Man 2,NES,1988,Action,Capcom,0.93,0.15,0.42,0.01,1.51,1980,0.6158940397350994,0.09933774834437085,0.2781456953642384,0.006622516556291391,0,-0.04380274004923364,-0.20754591924261925
1352,Disney's DuckTales,GB,1988,Platform,Capcom,0.82,0.23,0.35,0.03,1.43,1980,0.5734265734265734,0.16083916083916086,0.24475524475524474,0.02097902097902098,0,-0.05617623697831154,-0.12570936624331547
1589,Dragon Ball: Daimaou Fukkatsu,NES,1988,Role-Playing,Namco Bandai Games,0.0,0.0,1.25,0.0,1.25,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1710,Pro Yakyuu Family Stadium '88,NES,1988,Sports,Namco Bandai Games,0.1,0.0,1.08,0.0,1.18,1980,0.08474576271186442,0.0,0.9152542372881357,0.0,1,0.7886208062605213,-0.1448370121500416
2706,Final Fantasy II,NES,1988,Role-Playing,Square Enix,0.0,0.0,0.76,0.0,0.76,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
3942,River Raid II,2600,1988,Shooter,Activision Blizzard,0.47,0.03,0.0,0.01,0.51,1980,0.9215686274509803,0.058823529411764705,0.0,0.0196078431372549,0,-0.437211404292871,-0.34094956881594163
6941,Rampage,2600,1988,Action,Activision Blizzard,0.22,0.01,0.0,0.0,0.24,1980,0.9166666666666667,0.04166666666666667,0.0,0.0,0,-0.4306414492596468,-0.35292300479070515
14510,SimCity,PC,1988,Simulation,Maxis,0.0,0.02,0.0,0.01,0.03,1980,0.0,0.6666666666666667,0.0,0.33333333333333337,2,-0.0128020136374192,0.6873338943430564
6,Tetris,GB,1989,Puzzle,Nintendo,23.2,2.26,4.22,0.58,30.26,1980,0.7666886979510905,0.07468605419695967,0.13945803040317248,0.019167217448777262,0,-0.23859144060833015,-0.27596946538662454
22,Super Mario Land,GB,1989,Platform,Nintendo,10.83,2.71,4.18,0.42,18.14,1980,0.5970231532524807,0.149393605292172,0.23042998897464165,0.02315325248070562,0,-0.07958128792694946,-0.14415477816271258
171,Dr. Mario,GB,1989,Puzzle,Nintendo,2.18,0.96,2.0,0.2,5.34,1980,0.4082397003745319,0.1797752808988764,0.37453183520599254,0.03745318352059925,2,0.13945382857220553,-0.04827960834241156
277,Teenage Mutant Ninja Turtles,NES,1989,Action,Palcom,3.38,0.44,0.31,0.04,4.17,1980,0.8105515587529976,0.10551558752997602,0.07434052757793765,0.00959232613908873,0,-0.3204339267763828,-0.26146124598176185
777,Golf,GB,1989,Sports,Nintendo,0.83,0.33,0.92,0.04,2.12,1980,0.3915094339622641,0.15566037735849056,0.4339622641509434,0.018867924528301886,2,0.2012210280422705,-0.07447329973117556
854,Tennis,GB,1989,Sports,Nintendo,0.75,0.3,0.9,0.04,1.99,1980,0.3768844221105528,0.1507537688442211,0.45226130653266333,0.020100502512562814,2,0.22502495224820568,-0.07447761528304284
882,Alleyway,GB,1989,Puzzle,Nintendo,0.96,0.38,0.55,0.05,1.94,1980,0.4948453608247423,0.1958762886597938,0.2835051546391753,0.025773195876288662,0,0.014568783277766869,-0.06315773771407918
1091,Disney's DuckTales,NES,1989,Platform,Capcom,0.91,0.3,0.42,0.04,1.67,1980,0.5449101796407186,0.17964071856287425,0.25149700598802394,0.023952095808383235,0,-0.03736160574284525,-0.09630178899570592
1144,Baseball,GB,1989,Sports,Nintendo,0.66,0.27,0.65,0.03,1.61,1980,0.40993788819875776,0.16770186335403728,0.40372670807453415,0.018633540372670804,2,0.16451450155911918,-0.06796405075351439
1544,Yakuman,GB,1989,Misc,Nintendo,0.0,0.0,1.28,0.0,1.28,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1680,SolarStriker,GB,1989,Shooter,Nintendo,0.4,0.39,0.36,0.04,1.2,1980,0.33333333333333337,0.325,0.3,0.03333333333333333,2,0.10069122169775593,0.1256279250363431
1860,The Final Fantasy Legend,GB,1989,Role-Playing,Square Enix,0.0,0.0,1.1,0.0,1.1,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
1861,Famicom Jump: Eiyuu Retsuden,NES,1989,Role-Playing,Namco Bandai Games,0.0,0.0,1.1,0.0,1.1,1980,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
2441,Castlevania III: Dracula's Curse,NES,1989,Platform,Konami Digital Entertainment,0.4,0.07,0.37,0.01,0.85,1980,0.4705882352941177,0.0823529411764706,0.43529411764705883,0.011764705882352941,0,0.1683206994963542,-0.17741471421462332
4149,Double Dragon,2600,1989,Action,Activision Blizzard,0.45,0.02,0.0,0.01,0.47,1980,0.9574468085106383,0.04255319148936171,0.0,0.021276595744680854,0,-0.4555946374901752,-0.37410589235450525
8759,Klax,2600,1989,Puzzle,Atari,0.14,0.01,0.0,0.0,0.15,1980,0.9333333333333335,0.06666666666666667,0.0,0.0,0,-0.44439664808161067,-0.3435781977799923
12638,Adventures of Lolo,NES,1989,Puzzle,HAL Laboratory,0.06,0.0,0.0,0.0,0.06,1980,1.0,0.0,0.0,0.0,0,-0.4725280562666667,-0.433235052301282
19,Super Mario World,SNES,1990,Platform,Nintendo,12.78,3.75,3.54,0.55,20.61,1990,0.6200873362445415,0.1819505094614265,0.1717612809315866,0.02668607472100922,0,-0.1450762408279143,-0.11676577055398916
216,Dr. Mario,NES,1990,Puzzle,Nintendo,2.62,0.6,1.52,0.1,4.85,1990,0.5402061855670104,0.12371134020618557,0.31340206185567016,0.02061855670103093,0,0.023756610226277904,-0.1530510215436876
392,F-1 Race,GB,1990,Racing,Nintendo,1.73,0.69,0.59,0.4,3.41,1990,0.5073313782991202,0.20234604105571846,0.17302052785923752,0.11730205278592376,0,-0.08595082699731649,-0.027763249421022998
447,Dragon Warrior IV,NES,1990,Role-Playing,Enix Corporation,0.08,0.0,3.03,0.01,3.12,1990,0.02564102564102564,0.0,0.971153846153846,0.003205128205128205,1,0.8673616014401642,-0.12506910804584406
510,F-Zero,SNES,1990,Racing,Nintendo,1.37,0.51,0.89,0.07,2.85,1990,0.4807017543859649,0.17894736842105263,0.31228070175438594,0.02456140350877193,0,0.04847382253964659,-0.07562741190210359
589,Streets of Rage,GEN,1990,Action,Sega,1.86,0.55,0.11,0.08,2.6,1990,0.7153846153846154,0.21153846153846154,0.0423076923076923,0.030769230769230767,0,-0.3084994417657002,-0.11473877614481796
724,Teenage Mutant Ninja Turtles II: The Arcade Game,NES,1990,Action,Konami Digital Entertainment,1.74,0.25,0.21,0.03,2.23,1990,0.7802690582959642,0.11210762331838565,0.09417040358744394,0.013452914798206277,0,-0.28826193192212163,-0.24375318293579604
1192,Final Fight,SNES,1990,Action,Capcom,0.67,0.17,0.69,0.03,1.56,1990,0.4294871794871795,0.10897435897435898,0.44230769230769224,0.01923076923076923,0,0.19321443221800144,-0.13438563357982683
1280,Nintendo World Cup,NES,1990,Sports,Nintendo,0.28,0.5,0.65,0.05,1.48,1990,0.1891891891891892,0.33783783783783783,0.4391891891891892,0.033783783783783786,2,0.29328045318244134,0.18219905896644872
1387,Final Fantasy III,NES,1990,Role-Playing,Square Enix,0.0,0.0,1.39,0.01,1.4,1990,0.0,0.0,0.9928571428571429,0.0071428571428571435,1,0.8993746632084145,-0.11558420675733799
1697,Disney's Chip 'n Dale: Rescue Rangers,NES,1990,Platform,Capcom,0.68,0.14,0.35,0.02,1.19,1990,0.5714285714285715,0.11764705882352942,0.29411764705882354,0.016806722689075633,0,-0.008617685082497283,-0.1710460057330401
1728,Mega Man 3,NES,1990,Platform,Capcom,0.68,0.1,0.39,0.0,1.17,1990,0.5811965811965812,0.08547008547008549,0.33333333333333337,0.0,0,0.0228451534474854,-0.21325651288842196
1772,Qix,GB,1990,Puzzle,Nintendo,0.51,0.2,0.41,0.03,1.15,1990,0.44347826086956527,0.1739130434782609,0.3565217391304348,0.026086956521739132,2,0.10608001522924584,-0.06947658249992565
1794,Pilotwings,SNES,1990,Simulation,Nintendo,0.46,0.17,0.48,0.02,1.14,1990,0.4035087719298246,0.14912280701754388,0.4210526315789474,0.01754385964912281,2,0.18508194157750396,-0.08311214327891016
5495,Extra Bases,GB,1990,Sports,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5864,Famista '91,NES,1990,Sports,Namco Bandai Games,0.0,0.0,0.3,0.0,0.3,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
232,The Legend of Zelda: A Link to the Past,SNES,1991,Action,Nintendo,2.42,0.91,1.15,0.13,4.61,1990,0.5249457700650759,0.19739696312364424,0.24945770065075917,0.028199566160520606,0,-0.03040558824355415,-0.07021053657038138
255,Sonic the Hedgehog,GEN,1991,Platform,Sega,3.03,0.91,0.26,0.13,4.34,1990,0.6981566820276498,0.20967741935483872,0.05990783410138249,0.029953917050691246,0,-0.28412548569624924,-0.11090118358723786
857,SimCity,SNES,1991,Simulation,Nintendo,0.93,0.27,0.75,0.04,1.98,1990,0.4696969696969697,0.13636363636363638,0.3787878787878788,0.020202020202020204,0,0.11482042504865016,-0.1198562050541857
985,Final Fantasy II,SNES,1991,Role-Playing,Square Enix,0.24,0.09,1.33,0.12,1.77,1990,0.13559322033898305,0.05084745762711864,0.7514124293785311,0.06779661016949153,1,0.6173074050874311,-0.08581380209221681
989,Metroid II: Return of Samus,GB,1991,Adventure,Nintendo,0.85,0.31,0.56,0.04,1.76,1990,0.4829545454545454,0.17613636363636365,0.31818181818181823,0.022727272727272728,0,0.05239055188791826,-0.08082522466903717
1010,Yoshi,NES,1991,Puzzle,Nintendo,0.7,0.13,0.91,0.01,1.75,1990,0.39999999999999997,0.07428571428571429,0.52,0.005714285714285714,1,0.2783962515368529,-0.16563888079725209
1110,Super Scope 6,SNES,1991,Shooter,Nintendo,1.06,0.38,0.15,0.05,1.65,1990,0.6424242424242425,0.23030303030303031,0.09090909090909091,0.030303030303030307,0,-0.23032673443114202,-0.07097097438095955
1396,Teenage Mutant Ninja Turtles III: The Manhattan Project,NES,1991,Action,Konami Digital Entertainment,1.05,0.17,0.15,0.02,1.39,1990,0.7553956834532375,0.12230215827338131,0.10791366906474821,0.014388489208633094,0,-0.26452223301365885,-0.22508380232049433
1718,Super Ghouls 'n Ghosts,SNES,1991,Platform,Capcom,0.5,0.14,0.52,0.02,1.18,1990,0.42372881355932207,0.11864406779661019,0.44067796610169496,0.01694915254237288,0,0.19382793154630293,-0.1234280768588437
1796,Super R.C. Pro-Am,GB,1991,Racing,Nintendo,0.58,0.37,0.15,0.04,1.14,1990,0.5087719298245614,0.32456140350877194,0.13157894736842105,0.03508771929824562,2,-0.1354867961582717,0.06829198728034104
2063,NES Open Tournament Golf,NES,1991,Sports,Nintendo,0.41,0.1,0.47,0.02,1.0,1990,0.41,0.1,0.47,0.02,0,0.22799706917391485,-0.13721201211135184
2235,Mega Man 4,NES,1991,Platform,Capcom,0.51,0.09,0.32,0.01,0.93,1990,0.5483870967741935,0.0967741935483871,0.3440860215053763,0.01075268817204301,0,0.048186749740210325,-0.18744014304249332
2729,Final Fantasy Legend III,GB,1991,Role-Playing,Square Enix,0.0,0.0,0.76,0.0,0.76,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
2800,Yoshi,GB,1991,Puzzle,Nintendo,0.0,0.0,0.73,0.0,0.73,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
3206,Super Castlevania IV,SNES,1991,Platform,Konami Digital Entertainment,0.32,0.05,0.25,0.01,0.63,1990,0.5079365079365079,0.07936507936507937,0.3968253968253968,0.015873015873015872,0,0.11625192992475783,-0.19079371336354062
4099,The Legend of the Mystical Ninja,SNES,1991,Adventure,Konami Digital Entertainment,0.0,0.0,0.48,0.0,0.48,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
4453,Bomberman II,NES,1991,Puzzle,Hudson Soft,0.16,0.03,0.15,0.1,0.44,1990,0.36363636363636365,0.06818181818181818,0.3409090909090909,0.2272727272727273,2,0.1476333249150339,-0.08139200838734348
4585,Super Wagyan Land,SNES,1991,Action,Namco Bandai Games,0.0,0.0,0.42,0.0,0.42,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
4946,Super Fire ProWrestling,SNES,1991,Fighting,Human Entertainment,0.0,0.0,0.39,0.0,0.39,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
4983,Super Soccer,SNES,1991,Sports,Nintendo,0.0,0.0,0.38,0.0,0.38,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5035,Final Fantasy Adventure,GB,1991,Role-Playing,Square Enix,0.0,0.0,0.38,0.0,0.38,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5519,Battle Dodge Ball,SNES,1991,Sports,Banpresto,0.0,0.0,0.33,0.0,0.33,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5543,Kidou Senshi Gundam F91: Formula Senki 0122,SNES,1991,Strategy,Namco Bandai Games,0.0,0.0,0.33,0.0,0.33,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
5653,Tetris 2 + Bombliss,NES,1991,Puzzle,BPS,0.0,0.0,0.32,0.0,0.32,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6055,SD Gundam Gaiden: Knight Gundam Monogatari: Ooinaru Isan,SNES,1991,Role-Playing,Angel Studios,0.0,0.0,0.29,0.0,0.29,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6157,Mega Man: Dr. Wily's Revenge,GB,1991,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6163,Famista '92,NES,1991,Sports,Namco Bandai Games,0.0,0.0,0.28,0.0,0.28,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6166,Mega Man II,GB,1991,Platform,Nintendo,0.0,0.0,0.28,0.0,0.28,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6167,Lord of Darkness,SNES,1991,Action,Tecmo Koei,0.0,0.0,0.28,0.0,0.28,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
6625,Romance of the Three Kingdoms II,SNES,1991,Strategy,Tecmo Koei,0.0,0.0,0.25,0.0,0.25,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
7096,Super R-Type,SNES,1991,Shooter,Nintendo,0.0,0.0,0.23,0.0,0.23,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
7690,Super Baseball Simulator 1.000,SNES,1991,Sports,Culture Brain,0.0,0.0,0.2,0.0,0.2,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
8039,GameBoy Wars,GB,1991,Strategy,Nintendo,0.0,0.0,0.18,0.0,0.18,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
8087,Battle Commander: Hachibushu Shura no Heihou,SNES,1991,Strategy,Banpresto,0.0,0.0,0.18,0.0,0.18,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
8577,SimEarth: The Living Planet,SNES,1991,Simulation,Imagineer,0.0,0.0,0.16,0.0,0.16,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
8836,World League Soccer,SNES,1991,Sports,Imagineer,0.0,0.0,0.15,0.0,0.15,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
9960,UN Squadron,SNES,1991,Shooter,Capcom,0.0,0.0,0.12,0.0,0.12,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
11332,Chibi Maruko-Chan: Harikiri 365-Nichi no Maki,SNES,1991,Misc,Epoch,0.0,0.0,0.08,0.0,0.08,1990,0.0,0.0,1.0,0.0,1,0.9053938490871125,-0.11813348991381564
